c_custkey,c_nationkey,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_orderstatus
custkey_98420,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,3-MEDIUM,O
custkey_98420,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,2-HIGH,O
custkey_98420,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,1-URGENT,O
custkey_98420,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,5-LOW,O
custkey_98420,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,1-URGENT,O
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_102736,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,2-HIGH,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,1-URGENT,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,1-URGENT,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,2-HIGH,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,5-LOW,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,5-LOW,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,3-MEDIUM,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,2-HIGH,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,5-LOW,F
custkey_88376,nationkey_6,MACHINERY,FRANCE,regionkey_3,2-HIGH,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,O
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,O
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,O
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,F
custkey_39574,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,F
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,2-HIGH,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,5-LOW,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,3-MEDIUM,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,1-URGENT,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,3-MEDIUM,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_76618,nationkey_13,AUTOMOBILE,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,5-LOW,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,2-HIGH,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,5-LOW,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,2-HIGH,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,1-URGENT,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,1-URGENT,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,1-URGENT,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,2-HIGH,O
custkey_105383,nationkey_4,HOUSEHOLD,EGYPT,regionkey_0,2-HIGH,O
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,5-LOW,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,5-LOW,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,2-HIGH,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,2-HIGH,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,5-LOW,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,2-HIGH,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_128912,nationkey_1,HOUSEHOLD,ARGENTINA,regionkey_1,1-URGENT,F
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,4-NOTSPECIFIED,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,2-HIGH,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,4-NOTSPECIFIED,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,1-URGENT,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,1-URGENT,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,5-LOW,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,1-URGENT,O
custkey_118010,nationkey_12,FURNITURE,JAPAN,regionkey_2,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,5-LOW,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,5-LOW,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_149026,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,2-HIGH,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,2-HIGH,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,4-NOTSPECIFIED,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,5-LOW,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,1-URGENT,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,1-URGENT,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,2-HIGH,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,5-LOW,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,2-HIGH,O
custkey_145171,nationkey_22,FURNITURE,RUSSIA,regionkey_3,5-LOW,O
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,2-HIGH,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,3-MEDIUM,P
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,2-HIGH,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,3-MEDIUM,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,3-MEDIUM,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,1-URGENT,O
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,3-MEDIUM,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,2-HIGH,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,5-LOW,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,1-URGENT,O
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_111637,nationkey_9,HOUSEHOLD,INDONESIA,regionkey_2,3-MEDIUM,P
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,2-HIGH,F
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,2-HIGH,F
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,2-HIGH,O
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,5-LOW,F
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,4-NOTSPECIFIED,F
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,4-NOTSPECIFIED,F
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,4-NOTSPECIFIED,F
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,1-URGENT,P
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,1-URGENT,O
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,4-NOTSPECIFIED,O
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,5-LOW,O
custkey_4172,nationkey_7,AUTOMOBILE,GERMANY,regionkey_3,2-HIGH,F
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_1265,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,1-URGENT,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,1-URGENT,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,1-URGENT,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,O
custkey_144181,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,2-HIGH,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,5-LOW,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,5-LOW,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,4-NOTSPECIFIED,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,2-HIGH,F
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,4-NOTSPECIFIED,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,F
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,O
custkey_13411,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,5-LOW,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,5-LOW,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,5-LOW,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,5-LOW,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_147797,nationkey_5,BUILDING,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,4-NOTSPECIFIED,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,1-URGENT,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,4-NOTSPECIFIED,F
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,5-LOW,F
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,5-LOW,F
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,3-MEDIUM,F
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,2-HIGH,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,2-HIGH,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,5-LOW,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,1-URGENT,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,2-HIGH,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,4-NOTSPECIFIED,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,1-URGENT,O
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,5-LOW,F
custkey_28801,nationkey_2,AUTOMOBILE,BRAZIL,regionkey_1,2-HIGH,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,5-LOW,P
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,1-URGENT,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,3-MEDIUM,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,3-MEDIUM,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,3-MEDIUM,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,1-URGENT,P
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,4-NOTSPECIFIED,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,4-NOTSPECIFIED,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,3-MEDIUM,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,4-NOTSPECIFIED,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,4-NOTSPECIFIED,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,5-LOW,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,5-LOW,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,3-MEDIUM,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,3-MEDIUM,O
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,1-URGENT,P
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,1-URGENT,F
custkey_54500,nationkey_11,MACHINERY,IRAQ,regionkey_4,5-LOW,F
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,1-URGENT,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,2-HIGH,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,5-LOW,F
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,P
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,2-HIGH,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,4-NOTSPECIFIED,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,5-LOW,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,2-HIGH,O
custkey_112504,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,5-LOW,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,5-LOW,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,2-HIGH,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,1-URGENT,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_57001,nationkey_9,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,2-HIGH,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,5-LOW,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,5-LOW,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,2-HIGH,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,5-LOW,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,2-HIGH,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,5-LOW,O
custkey_74065,nationkey_22,HOUSEHOLD,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,2-HIGH,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,2-HIGH,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,2-HIGH,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,2-HIGH,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,2-HIGH,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,1-URGENT,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_31240,nationkey_21,BUILDING,VIETNAM,regionkey_2,5-LOW,F
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,1-URGENT,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,3-MEDIUM,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,2-HIGH,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,2-HIGH,O
custkey_141323,nationkey_4,MACHINERY,EGYPT,regionkey_0,4-NOTSPECIFIED,O
