c_acctbal,o_totalprice
3943.02,102322.62
3943.02,173465.95
3943.02,54854.6
3943.02,276265.73
-612.06,164743.9
-612.06,130152.48
-612.06,3197.32
-612.06,372459.6
-612.06,150586.12
-612.06,256137.01
-612.06,201296.99
-612.06,179080.54
-612.06,160168.64
-612.06,58819.79
-612.06,77878.83
-612.06,280070.66
-612.06,175942.4
-612.06,117627.02
-612.06,157145.88
-612.06,169175.44
6441.6,250298.38
6441.6,328248.67
6441.6,53380.81
6441.6,243042.55
6441.6,300301.0
6441.6,62641.35
6441.6,157513.65
6441.6,138806.33
6441.6,110147.56
6441.6,153394.53
6441.6,117060.39
6441.6,224816.5
3225.59,205234.62
3225.59,177808.91
3225.59,37830.98
3225.59,52269.03
3225.59,218865.09
3225.59,135985.24
3225.59,103564.95
3225.59,180215.13
3895.31,222043.28
3895.31,81962.51
3895.31,159203.97
3895.31,124971.12
3895.31,207445.91
3895.31,4094.19
3895.31,262669.73
3895.31,215655.77
3895.31,106530.33
3895.31,144654.76
3895.31,71709.77
3895.31,132885.01
3895.31,230806.78
3895.31,107178.6
3895.31,206610.83
3895.31,321781.42
3895.31,179689.46
3895.31,54837.7
2138.53,214473.48
2138.53,53441.73
2138.53,260090.17
2138.53,125410.19
2138.53,49000.93
2138.53,21331.36
2138.53,155489.55
2138.53,252623.37
2138.53,175344.83
2138.53,116189.15
2138.53,124011.64
2138.53,27037.96
2138.53,253146.34
2138.53,185461.58
2138.53,60428.34
4373.56,219923.77
4373.56,116393.47
4373.56,192724.29
4373.56,236776.6
4373.56,179700.52
4373.56,88147.35
4373.56,212641.08
4373.56,267948.17
4373.56,99932.84
4373.56,73510.88
4373.56,109183.37
4373.56,36046.53
4373.56,266354.05
4373.56,9791.96
4373.56,152370.86
4373.56,182823.84
4373.56,139587.64
5633.99,74023.94
5633.99,70569.01
5633.99,214667.65
5633.99,262247.04
5633.99,112337.66
5633.99,346248.69
5633.99,244751.11
5633.99,136937.23
5633.99,93599.02
5633.99,168500.47
5633.99,16492.6
5633.99,251156.35
5633.99,51202.08
5633.99,89120.17
5633.99,118291.2
2348.36,122064.03
2348.36,79500.01
2348.36,145776.29
2348.36,61870.96
2348.36,191817.48
2348.36,130794.17
2348.36,71716.01
2348.36,132763.03
2348.36,278397.61
2348.36,93271.7
2348.36,48858.5
2348.36,218424.38
2348.36,1289.75
2348.36,150476.14
2348.36,92326.53
2348.36,277755.68
2348.36,38724.5
2348.36,190758.26
7083.37,136866.81
7083.37,171072.07
7083.37,131270.58
7083.37,98344.88
7083.37,45800.47
7083.37,273185.56
7083.37,9407.89
7083.37,122773.78
7083.37,28838.23
7083.37,246468.16
-192.85,66411.83
-192.85,72154.62
-192.85,160389.67
-192.85,104794.97
-192.85,8775.68
-192.85,61049.82
-192.85,107427.25
-192.85,65722.06
-192.85,129137.14
-192.85,238325.56
9624.18,266871.46
9624.18,255181.85
9624.18,29250.53
9624.18,42542.63
9624.18,182416.63
9624.18,222867.88
9624.18,252419.07
9624.18,148901.91
9624.18,221498.27
1730.69,110000.97
1730.69,261251.28
1730.69,108496.64
1730.69,173977.2
1730.69,163623.1
1730.69,128651.08
1730.69,133764.22
1730.69,80360.15
1730.69,22664.46
1730.69,243436.94
1730.69,44628.51
-694.44,255345.27
-694.44,209751.25
-694.44,35703.76
-694.44,89003.1
-694.44,105867.43
-694.44,50228.53
-694.44,37482.38
-694.44,60680.35
-694.44,89572.58
-694.44,115038.65
-694.44,213785.57
-694.44,105531.77
4798.72,169811.65
4798.72,202781.01
4798.72,164035.89
4798.72,19979.24
4798.72,224413.16
4798.72,260068.84
4798.72,161776.29
4798.72,48905.61
4798.72,401835.58
4798.72,44154.74
4798.72,181618.53
4798.72,237816.07
4798.72,127549.42
4798.72,276708.55
4798.72,151244.76
4798.72,172466.21
4798.72,149178.89
2720.42,214399.48
2720.42,175892.43
2720.42,93542.31
2720.42,11193.91
2720.42,163632.35
2720.42,204658.09
2720.42,191967.84
2720.42,234193.38
2720.42,45770.32
2720.42,200208.23
2720.42,174674.62
2720.42,38071.74
2720.42,149443.98
2720.42,93348.82
7057.04,206236.21
7057.04,122053.94
7057.04,60335.62
7057.04,187091.35
7057.04,132920.29
7057.04,344662.63
7057.04,187663.73
7057.04,112961.17
7057.04,207245.66
7057.04,161928.69
7057.04,70071.43
7057.04,217977.82
7057.04,234917.38
7057.04,60878.72
7057.04,329289.34
7057.04,279762.27
7057.04,70476.66
5189.72,91516.38
5189.72,294901.97
5189.72,136468.82
5189.72,211672.97
5189.72,110285.2
5189.72,195339.56
5189.72,154378.71
5189.72,163965.72
5189.72,219186.07
4326.4,107803.9
4326.4,109938.59
4326.4,159244.96
4326.4,105211.7
4326.4,283919.2
4326.4,309153.35
4326.4,64236.49
4326.4,213861.69
4326.4,347065.5
4326.4,259290.52
7410.9,183397.15
7410.9,159248.49
7410.9,308940.32
7410.9,129706.39
7410.9,151628.42
7410.9,234091.95
7410.9,129704.93
7410.9,41799.49
7410.9,111946.68
7410.9,76296.46
7410.9,100630.12
7410.9,17405.08
7410.9,91019.01
7410.9,81027.98
7410.9,54897.23
7410.9,168471.9
7410.9,207464.31
7410.9,188094.63
7778.58,59856.17
7778.58,61626.01
7778.58,143967.74
7778.58,152541.36
7778.58,176357.79
7778.58,128258.32
7778.58,172398.24
7778.58,250495.96
7778.58,23471.71
7778.58,285823.5
7778.58,210641.26
7778.58,98440.84
7778.58,213069.51
7778.58,425130.09
7778.58,152040.4
7778.58,304403.29
7778.58,160057.58
7778.58,74715.78
6267.23,319410.47
6267.23,284872.85
6267.23,95769.25
6267.23,262392.11
6267.23,154801.11
6267.23,228169.2
6267.23,53653.52
6267.23,290415.46
6267.23,59033.5
6267.23,54284.18
6267.23,172602.12
6267.23,167377.3
6267.23,103020.71
6267.23,111314.05
-329.37,44610.68
-329.37,270253.29
-329.37,34259.73
-329.37,76739.3
-329.37,84858.07
-329.37,216683.91
-329.37,278605.83
-329.37,111907.1
-329.37,228431.56
-329.37,301388.85
-329.37,131086.84
-329.37,234304.68
-329.37,148671.34
-329.37,141163.4
-329.37,50666.27
-329.37,132417.67
-329.37,74787.51
-329.37,264567.96
-329.37,229576.57
-329.37,188390.19
6355.48,181969.99
6355.48,147533.45
6355.48,222566.53
6355.48,330475.89
6355.48,69528.79
6355.48,136675.16
6355.48,174316.38
6355.48,304206.79
6355.48,245498.42
6355.48,11910.14
6355.48,299509.32
6355.48,217254.2
6355.48,169397.63
6355.48,231669.39
6355.48,39699.37
6355.48,211669.98
6355.48,88291.07
6355.48,218425.72
6355.48,197643.97
4365.84,67662.43
4365.84,129858.73
4365.84,269718.74
4365.84,196360.29
4365.84,1823.83
4365.84,168866.62
4365.84,273372.12
4365.84,29538.29
4365.84,346140.52
4365.84,93326.22
4365.84,114529.93
4365.84,207026.96
4365.84,60607.9
4365.84,5916.85
4365.84,32253.76
4365.84,175814.78
4365.84,162817.49
3107.3,242520.25
3107.3,10338.16
3107.3,97264.05
3107.3,212313.68
3107.3,58787.69
3107.3,218431.48
3107.3,42018.12
3107.3,154964.29
3107.3,59826.78
3107.3,73219.3
3107.3,181371.77
3107.3,54808.4
3251.26,287680.11
3251.26,1116.7
3251.26,234666.43
3251.26,138395.03
3251.26,160284.42
3251.26,163157.37
3251.26,189628.7
3251.26,63541.74
3251.26,297118.15
3251.26,83840.12
3251.26,132433.0
3251.26,264043.93
3251.26,272021.9
3251.26,86099.21
3251.26,222592.28
8742.28,74035.09
8742.28,116059.77
8742.28,166869.61
8742.28,61001.11
8742.28,33594.23
8742.28,210776.12
8742.28,173840.61
8742.28,212512.55
8742.28,51724.23
8742.28,36004.99
-745.33,259490.94
-745.33,172612.57
-745.33,172091.91
-745.33,172469.39
-745.33,244007.48
-745.33,71273.37
-745.33,48224.68
-745.33,77897.93
-745.33,145686.29
-745.33,136421.71
-745.33,76599.85
-745.33,40109.96
-745.33,54953.43
-745.33,118134.38
3219.12,110259.62
3219.12,177198.06
3219.12,22220.75
3219.12,136181.21
3219.12,92768.86
3219.12,157487.26
3219.12,129816.4
3219.12,48050.64
3219.12,189135.74
3219.12,130693.37
3219.12,135851.23
3219.12,207529.99
3219.12,115911.93
9093.01,205493.68
9093.01,294177.87
9093.01,70426.64
9093.01,83517.19
9093.01,221412.05
9093.01,82189.9
9093.01,139715.16
9093.01,45206.23
9093.01,229210.77
9093.01,91441.25
9093.01,152700.05
9093.01,69100.56
9093.01,293606.91
9093.01,29865.2
9093.01,203246.49
9093.01,306124.12
9093.01,75421.53
9093.01,58226.24
-808.61,163415.5
-808.61,314541.64
-808.61,48773.75
-808.61,158944.72
-808.61,248842.04
-808.61,18786.31
-808.61,99368.36
-808.61,53495.57
6888.99,199461.44
6888.99,106963.99
6888.99,202000.49
6888.99,77324.85
6888.99,209202.05
6888.99,51997.14
6888.99,205426.96
6888.99,249629.49
6888.99,192284.07
6888.99,291237.95
6888.99,77372.94
6888.99,117895.53
6888.99,97409.66
6888.99,158950.09
6888.99,331379.11
2175.79,271699.05
2175.79,132986.96
2175.79,62995.91
2175.79,82120.06
2175.79,82591.12
2175.79,242201.22
2175.79,75528.97
2175.79,66317.79
2175.79,31258.88
2175.79,84201.05
2175.79,149977.05
2175.79,50738.04
2175.79,175458.07
2175.79,73474.42
2175.79,230677.18
9299.58,110181.85
9299.58,209225.06
9299.58,118890.57
9299.58,92762.7
9299.58,148411.09
9299.58,69669.59
9299.58,160552.11
9299.58,213105.34
9299.58,265436.96
9299.58,79984.65
9299.58,296312.69
9299.58,48940.19
9299.58,126329.59
9299.58,183803.68
4182.43,43233.94
4182.43,181440.2
4182.43,189527.28
4182.43,40974.98
4182.43,193099.93
4182.43,113507.25
4182.43,123771.13
4182.43,318206.97
4182.43,145487.81
4182.43,112956.03
4182.43,4040.28
1312.49,83524.68
1312.49,126961.62
1312.49,158108.25
1312.49,213392.96
1312.49,44614.57
1312.49,245604.73
1312.49,162886.22
1312.49,190659.77
1312.49,106477.91
9686.36,93975.5
9686.36,139913.54
9686.36,210422.08
9686.36,220763.29
9686.36,294563.03
9686.36,106583.79
9686.36,41630.03
4527.82,65065.66
4527.82,219973.13
4527.82,61821.89
4527.82,36423.77
4527.82,203104.85
4527.82,313286.7
4527.82,126133.36
4527.82,271783.82
4527.82,198707.12
4527.82,299680.45
4527.82,315445.96
4527.82,4899.54
4527.82,82604.61
8401.53,166593.55
8401.53,204002.21
8401.53,429155.27
8401.53,129805.6
8401.53,183390.11
8401.53,163052.1
8401.53,211563.44
8401.53,121716.76
8401.53,197285.81
8401.53,122517.24
8401.53,297023.79
8401.53,283888.02
8401.53,110448.51
8401.53,27666.0
8401.53,243237.89
4059.58,256172.47
4059.58,108339.43
4059.58,216000.77
4059.58,14141.18
4059.58,9716.4
4059.58,190967.99
4059.58,200864.24
4059.58,138880.41
4059.58,133321.11
4059.58,334576.24
4059.58,3154.66
4059.58,64279.45
4059.58,5910.2
4059.58,38730.78
4059.58,172610.61
4059.58,180960.73
4059.58,30802.86
4059.58,101328.61
4059.58,298416.12
4059.58,139246.46
4059.58,204034.4
4059.58,131759.67
4059.58,303011.27
-139.99,54291.95
-139.99,304194.6
-139.99,5640.97
-139.99,156550.36
-139.99,115299.6
-139.99,187870.31
-139.99,125973.14
-139.99,53958.7
-139.99,214095.23
-139.99,112052.46
-139.99,167464.86
-139.99,192936.33
-139.99,303072.48
-139.99,93582.69
-139.99,120918.82
-139.99,220372.65
-139.99,80093.33
-139.99,44417.81
-139.99,184861.64
886.58,66121.44
886.58,69788.35
886.58,260254.22
886.58,43884.41
886.58,267863.13
886.58,153256.27
886.58,10124.66
886.58,179764.34
886.58,336981.33
886.58,25410.38
886.58,97435.93
886.58,53253.28
886.58,170909.19
886.58,359207.72
886.58,243333.55
886.58,29295.8
886.58,166738.36
886.58,9493.86
886.58,91093.71
8850.55,122839.02
8850.55,155415.21
8850.55,342896.11
8850.55,171035.62
8850.55,156177.35
8850.55,82270.55
8850.55,44523.38
8850.55,68383.24
-145.78,53713.25
-145.78,259230.32
-145.78,263865.32
-145.78,106550.27
-145.78,108773.18
-145.78,166004.28
-145.78,143695.96
-145.78,216156.74
-145.78,122724.44
-145.78,254972.37
-145.78,128990.85
3932.04,139482.53
3932.04,70031.83
3932.04,236053.77
3932.04,81283.84
3932.04,108356.8
3932.04,319299.77
3932.04,23010.21
3932.04,97464.8
3932.04,224331.68
3932.04,352578.52
3932.04,63534.11
3932.04,267066.11
3932.04,179669.51
3932.04,221551.87
3932.04,205476.28
3932.04,155257.04
3932.04,135324.87
3932.04,50782.81
3932.04,61099.84
3932.04,185444.04
3932.04,13346.89
3932.04,142332.4
2578.88,27051.16
2578.88,270830.26
2578.88,354625.58
2578.88,127041.02
2578.88,215720.19
2578.88,54254.34
2578.88,76594.52
2578.88,59726.1
2578.88,195799.7
2578.88,21940.33
2578.88,143161.61
6238.47,324130.24
6238.47,317224.06
6238.47,165796.07
6238.47,219289.58
6238.47,63476.93
6238.47,180897.9
6238.47,337416.83
6238.47,50508.36
6238.47,90121.87
6238.47,152350.52
6238.47,7038.01
6238.47,137940.68
6238.47,199074.83
6238.47,119086.86
6238.47,162006.9
6238.47,180597.2
6238.47,247519.14
6238.47,299379.81
6238.47,68665.75
4721.42,44942.44
4721.42,79357.23
4721.42,219215.89
4721.42,77469.66
4721.42,231421.03
4721.42,19943.12
4721.42,78616.31
4721.42,147692.91
4721.42,76418.17
340.34,62888.1
340.34,286049.12
340.34,234261.19
340.34,61988.27
340.34,153409.34
340.34,266755.16
340.34,216955.92
340.34,96179.13
340.34,234980.96
340.34,221722.18
340.34,66996.54
3944.65,55185.59
3944.65,101695.8
3944.65,108575.78
3944.65,153368.81
3944.65,160614.03
3944.65,291203.59
3944.65,173547.35
7540.29,314554.38
7540.29,164449.17
7540.29,251959.91
7540.29,2782.13
7540.29,203578.94
7540.29,17558.74
7540.29,121870.58
7540.29,104789.9
7540.29,56418.16
7540.29,115949.73
7540.29,177182.65
7540.29,156969.29
7540.29,50164.95
3041.48,18981.18
3041.48,159138.58
3041.48,111215.91
3041.48,135535.87
3041.48,165959.94
3041.48,214419.95
3041.48,3220.41
3041.48,41836.0
3041.48,31583.87
3041.48,71268.98
3041.48,156997.52
1551.84,55519.17
1551.84,68775.8
1551.84,232754.25
1551.84,123762.97
1551.84,81541.57
1551.84,78314.98
1551.84,185780.59
1551.84,203375.98
1551.84,150410.75
1551.84,110531.05
1551.84,21358.41
9922.46,164294.56
9922.46,124810.56
9922.46,318658.64
9922.46,225995.93
9922.46,145272.87
9922.46,164346.09
9922.46,227658.39
9922.46,139067.04
9922.46,94412.23
9922.46,99603.97
9922.46,238171.93
9922.46,49458.57
9922.46,204300.73
9922.46,10754.21
3937.72,198921.67
3937.72,93238.58
3937.72,68190.17
3937.72,2339.07
3937.72,65466.59
3937.72,166847.03
3937.72,166956.02
3937.72,124733.88
3937.72,253857.02
3937.72,53941.09
3937.72,164876.34
3937.72,327500.58
3937.72,31717.64
3937.72,309647.98
8904.53,170542.32
8904.53,12486.04
8904.53,160754.02
8904.53,260106.97
8904.53,261002.39
8904.53,128319.71
8904.53,318646.93
8904.53,127933.56
8904.53,214507.37
8904.53,179839.67
8904.53,120042.81
8904.53,87483.29
8904.53,283850.69
8904.53,287147.95
8904.53,55314.94
8904.53,88511.62
182.92,214669.39
182.92,215190.5
182.92,90696.66
182.92,206451.71
182.92,250540.01
182.92,184105.29
182.92,121321.18
182.92,166354.67
182.92,33705.34
182.92,329985.27
182.92,209152.35
182.92,33649.15
182.92,112641.16
182.92,59257.12
182.92,143259.73
182.92,60536.86
182.92,52817.72
-579.38,205738.81
-579.38,221049.85
-579.38,201596.77
-579.38,85633.4
-579.38,186349.69
-579.38,12151.68
-579.38,322741.1
-579.38,118988.23
-579.38,171251.19
-579.38,177510.13
-579.38,124031.42
-579.38,132919.7
9147.17,34635.92
9147.17,29001.97
9147.17,128212.32
9147.17,236146.52
9147.17,90547.62
9147.17,272807.22
9147.17,99161.72
9147.17,49692.86
9147.17,244223.02
9147.17,260613.48
9147.17,168087.84
9147.17,193395.98
9147.17,103178.51
9147.17,51224.98
9147.17,40678.76
8752.59,201480.58
8752.59,111600.13
8752.59,243997.96
8752.59,46919.19
8752.59,54909.55
8752.59,35682.67
8752.59,284618.64
8752.59,291367.88
8752.59,308658.14
8752.59,229518.02
8752.59,147675.78
8752.59,57445.71
8752.59,108665.46
8752.59,64367.81
8752.59,46159.09
8752.59,76360.14
8752.59,185631.22
8752.59,159314.99
8752.59,236164.93
3673.3,170946.91
3673.3,169237.82
3673.3,181821.36
3673.3,172345.25
3673.3,43875.99
3673.3,78087.25
3673.3,99133.99
3673.3,15520.27
3673.3,299295.21
3673.3,154724.23
3052.29,332004.01
3052.29,381986.0
3052.29,307825.87
3052.29,93966.43
3052.29,145593.36
3052.29,224841.75
3052.29,166857.29
3052.29,216152.92
3052.29,182456.46
3052.29,107060.58
3052.29,216798.67
3052.29,27629.96
3052.29,190551.77
3052.29,226690.21
3052.29,76496.41
3052.29,40588.09
3052.29,223504.2
6464.93,173697.94
6464.93,189169.16
6464.93,57912.49
6464.93,284924.24
6464.93,206004.71
6464.93,74173.2
6464.93,136728.61
6464.93,311953.76
6464.93,277010.26
6464.93,198623.29
6464.93,122987.09
6464.93,266391.55
8405.98,371033.62
8405.98,168156.52
8405.98,315506.05
8405.98,142189.24
8405.98,148780.43
8405.98,276111.87
8405.98,148790.29
8405.98,64865.63
8405.98,255903.63
8405.98,190044.8
8090.95,347356.7
8090.95,63079.99
8090.95,109993.44
8090.95,348319.42
8090.95,280671.88
8090.95,71242.39
8090.95,224457.04
8090.95,54642.12
8090.95,270656.29
8090.95,149228.15
8090.95,99304.5
8090.95,113782.84
8090.95,271894.67
6731.99,9249.27
6731.99,136072.6
6731.99,341387.99
6731.99,275009.38
6731.99,160299.74
6731.99,203147.42
6731.99,317141.11
6731.99,108170.93
6731.99,102779.73
6731.99,154030.76
6731.99,137654.97
6731.99,77159.94
4964.67,209399.18
4964.67,29673.94
4964.67,1131.21
4964.67,107185.78
4964.67,244592.85
4964.67,221467.08
4964.67,172781.29
4964.67,356515.01
2650.24,53133.85
2650.24,205093.83
2650.24,219275.56
2650.24,27301.45
2650.24,279571.0
2650.24,250852.43
2650.24,267238.14
2650.24,237948.7
2650.24,229728.24
2650.24,246455.37
2650.24,239828.44
2650.24,158100.71
2650.24,323471.68
2650.24,64992.47
2650.24,94878.72
-551.94,192008.83
-551.94,178802.85
-551.94,171317.84
-551.94,179193.96
-551.94,170453.89
-551.94,96865.43
-551.94,26571.31
-551.94,185086.0
-551.94,97120.98
-551.94,117932.38
-551.94,95891.51
-551.94,176154.38
-551.94,56940.0
9188.27,40421.07
9188.27,156923.53
9188.27,14766.0
9188.27,143527.13
9188.27,110506.96
9188.27,199913.32
9188.27,169248.9
9188.27,261094.87
9188.27,290547.72
9188.27,57097.99
8657.9,46958.09
8657.9,184248.25
8657.9,235649.93
8657.9,190633.45
8657.9,205724.76
8657.9,28343.71
8657.9,71993.55
8657.9,129852.63
8657.9,258553.36
8657.9,26397.1
8657.9,107315.3
8657.9,170613.24
8657.9,125080.32
983.38,269924.06
983.38,197809.49
983.38,178067.93
983.38,54659.07
983.38,131610.95
983.38,176238.01
983.38,89432.07
983.38,150424.59
983.38,34058.32
983.38,251318.48
983.38,270215.74
983.38,225380.23
1961.43,68114.32
1961.43,142075.83
1961.43,267067.11
1961.43,154608.55
1961.43,175068.81
1961.43,212103.19
1961.43,100489.45
1961.43,22524.9
1961.43,102964.56
1961.43,47898.75
2672.1,156008.64
2672.1,74532.05
2672.1,103161.82
2672.1,277638.43
2672.1,68468.42
2672.1,114167.67
2672.1,184808.53
2672.1,132943.84
2672.1,275562.8
2672.1,241496.47
2672.1,247506.72
2672.1,25306.39
2672.1,283074.2
2672.1,294041.65
2672.1,249760.35
2672.1,227222.63
8511.66,229893.36
8511.66,17052.39
8511.66,241064.17
8511.66,100745.25
8511.66,70560.84
8511.66,81409.04
8511.66,136134.01
8511.66,139337.57
8511.66,53221.47
8511.66,109178.59
8511.66,76140.16
-301.39,87177.75
-301.39,261569.89
-301.39,60308.07
-301.39,208835.58
-301.39,180847.03
-301.39,19033.45
-301.39,263819.97
-301.39,196340.11
-301.39,186758.6
-301.39,111947.62
-301.39,157331.26
-301.39,230087.64
3261.45,120753.43
3261.45,36403.45
3261.45,186641.5
3261.45,34749.47
3261.45,277245.38
3261.45,78614.24
3261.45,54518.41
3261.45,121971.34
3261.45,136177.05
3261.45,66830.15
3261.45,218838.41
3261.45,71225.12
3261.45,88670.64
3261.45,364225.72
3261.45,70625.68
3261.45,33785.9
3261.45,109643.31
3261.45,103836.38
3261.45,201249.97
3261.45,240047.83
3261.45,53929.13
3261.45,65395.68
3261.45,231747.39
3261.45,90303.66
3261.45,155327.11
4163.7,37797.42
4163.7,244523.68
4163.7,79291.53
4163.7,16856.88
4163.7,254832.14
4163.7,42718.58
4163.7,84291.55
4163.7,258783.24
4163.7,42748.52
4163.7,100129.56
4163.7,211279.06
4163.7,218002.83
4163.7,20481.12
4163.7,28473.92
4163.7,55301.39
4163.7,170389.12
4163.7,88001.67
4163.7,90125.64
4163.7,41790.58
4163.7,341359.44
-556.55,301164.18
-556.55,62725.62
-556.55,293431.93
-556.55,116793.0
-556.55,253918.55
-556.55,42292.76
-556.55,84196.21
-556.55,229066.55
-556.55,136967.41
-556.55,251456.69
-556.55,122665.68
-556.55,58618.15
-556.55,46393.03
-556.55,129496.05
-556.55,151575.21
-69.96,26438.93
-69.96,172244.27
-69.96,245897.86
-69.96,94071.76
-69.96,66264.0
-69.96,139955.51
-69.96,151657.98
-69.96,130039.38
-69.96,20541.44
-69.96,315030.89
-69.96,264881.22
-69.96,19999.68
-69.96,152949.43
-69.96,63905.95
-69.96,238861.64
-69.96,214283.46
-69.96,195382.71
9547.13,140611.58
9547.13,180632.84
9547.13,191654.62
9547.13,120560.01
9547.13,127839.33
9547.13,158712.37
9547.13,20059.92
9547.13,232410.52
9547.13,124415.07
9547.13,376494.98
9547.13,146857.11
9547.13,292378.63
9547.13,149168.1
9547.13,326972.51
9547.13,231552.32
9547.13,182819.37
9547.13,34004.37
-955.65,51818.47
-955.65,137120.01
-955.65,159165.93
-955.65,186071.67
-955.65,125667.39
-955.65,199686.72
-955.65,251745.54
-955.65,9898.61
-955.65,172928.19
-955.65,83189.74
-955.65,137988.65
-955.65,50470.95
-955.65,262401.54
-955.65,248581.45
-955.65,150193.94
-955.65,31374.02
-955.65,186094.32
-955.65,218354.89
5916.35,207831.68
5916.35,20625.03
5916.35,118356.08
5916.35,104128.48
5916.35,88977.64
5916.35,112702.66
5916.35,220479.88
5916.35,31673.54
5916.35,43364.06
5916.35,228796.63
5916.35,252395.66
5916.35,228647.08
5916.35,314427.54
5916.35,208823.89
5916.35,202773.42
5916.35,52068.03
5916.35,239932.56
5916.35,53123.97
5916.35,277251.14
5916.35,188201.66
5916.35,86274.4
4748.41,39206.03
4748.41,115627.66
4748.41,123527.51
4748.41,259827.95
4748.41,3136.21
4748.41,143301.87
4748.41,231714.12
4748.41,107781.03
4748.41,261666.11
4748.41,230981.08
4748.41,128706.03
4748.41,333952.33
4748.41,30809.02
4748.41,28238.85
4748.41,35174.01
6722.93,314560.1
6722.93,84188.36
6722.93,123903.97
6722.93,253880.99
