Gender,AreaCode,City,State,Zip,MaritalStatus,HasChild,Salary,Rate,SingleExemp,MarriedExemp,ChildExemp
F,ac615,JASPER,TN,zip37347,S,N,90000,0.0,0,0,0
F,ac970,GREELEY,CO,zip80639,S,N,45000,4.63,0,0,0
F,ac228,GUNTOWN,MS,zip38849,M,N,45000,5.0,0,12000,0
F,ac606,MACEO,KY,zip42355,S,Y,65000,5.4444447,20,0,20
M,ac337,BOSSIER_CITY,LA,zip71172,M,N,70000,6.0,0,9000,0
M,ac603,HINSDALE,NH,zip3451,M,N,85000,0.0,0,0,0
M,ac706,LOOKOUT_MOUNTAIN,GA,zip30750,M,Y,30000,6.0,0,5400,3000
F,ac351,ASHFIELD,MA,zip1330,M,N,70000,5.3,0,7150,0
F,ac717,MCKEESPORT,PA,zip15135,S,Y,55000,3.07,0,0,0
M,ac339,ANDOVER,MA,zip5544,M,N,5000,5.3,0,7150,0
M,ac808,OOKALA,HI,zip96774,S,Y,40000,8.25,1040,0,1040
F,ac704,FUQUAY_VARINA,NC,zip27526,S,N,20000,6.1520977,3300,0,0
F,ac580,WARNER,OK,zip74469,M,Y,60000,6.25,0,2000,1000
F,ac858,ONTARIO,CA,zip91762,S,Y,65000,9.3,87,0,272
M,ac601,BRAXTON,MS,zip39044,M,Y,5000,3.0,0,12000,1500
M,ac503,PORTLAND,OR,zip97286,S,Y,100000,9.0,159,0,159
F,ac603,ATKINSON,NH,zip3811,S,Y,5000,0.0,0,0,0
M,ac913,WILSON,KS,zip67490,S,Y,45000,6.45,2250,0,2250
M,ac308,GILEAD,NE,zip68362,M,Y,60000,6.84,0,206,103
M,ac765,OSSIAN,IN,zip46777,M,N,45000,3.4,0,2000,0
F,ac612,HENNING,MN,zip56551,M,Y,30000,5.8564034000000005,0,6600,3300
F,ac878,LEVITTOWN,PA,zip19054,M,N,10000,3.07,0,0,0
M,ac631,SMALLWOOD,NY,zip12778,S,N,55000,4.272256,0,0,0
F,ac318,DOWNSVILLE,LA,zip71234,M,Y,20000,4.4,0,9000,1000
M,ac939,AGUADILLA,PR,zip603,M,N,15000,0.0,0,0,0
F,ac612,NEW_GERMANY,MN,zip55367,S,Y,5000,5.35,3300,0,3300
F,ac947,SOUTH_LYON,MI,zip48178,S,N,40000,3.9,3100,0,0
F,ac828,SCRANTON,NC,zip27875,S,N,55000,6.8863635,3300,0,0
M,ac816,MINERAL_POINT,MO,zip63660,M,Y,30000,6.0,0,4200,1200
M,ac202,WASHINGTON,DC,zip20215,M,Y,35000,9.0,0,2740,1370
F,ac928,THATCHER,AZ,zip85552,S,Y,80000,3.955,2100,0,2300
F,ac808,LANAI_CITY,HI,zip96763,M,Y,75000,8.25,0,2080,1040
F,ac617,SHUTESBURY,MA,zip1072,S,N,55000,5.3,3575,0,0
F,ac307,RAWLINS,WY,zip82301,S,N,5000,0.0,0,0,0
F,ac603,PITTSBURG,NH,zip3592,S,Y,30000,0.0,0,0,0
M,ac720,GREELEY,CO,zip80633,M,N,55000,4.63,0,0,0
F,ac571,ROANOKE,VA,zip24155,M,N,15000,5.214286,0,1800,0
F,ac939,HATILLO,PR,zip659,M,N,5000,0.0,0,0,0
M,ac304,CHARLESTON,WV,zip25301,M,N,40000,5.1000004,0,4000,0
F,ac252,PINETOWN,NC,zip27865,S,N,10000,6.0,3300,0,0
M,ac305,TAMPA,FL,zip33617,S,N,30000,0.0,0,0,0
F,ac401,LITTLE_COMPTON,RI,zip2837,M,N,50000,0.0,0,0,0
M,ac270,BRADFORDSVILLE,KY,zip40009,S,N,50000,4.611111,20,0,0
M,ac720,SILT,CO,zip81652,M,N,40000,4.63,0,0,0
F,ac769,MERIDIAN,MS,zip39309,S,Y,100000,5.0,6000,0,1500
F,ac208,COOLIN,ID,zip83821,M,Y,70000,7.8,0,6600,3300
M,ac662,MC_LAIN,MS,zip39456,S,Y,50000,5.0,6000,0,1500
M,ac413,SPRINGFIELD,MA,zip1107,S,Y,80000,5.3,3575,0,1000
M,ac443,GLENWOOD,MD,zip21738,M,Y,80000,4.75,0,4800,2400
M,ac808,HONOLULU,HI,zip96814,M,Y,25000,5.546053,0,2080,1040
F,ac336,LINCOLNTON,NC,zip28093,S,N,70000,7.201049,3300,0,0
M,ac505,ALBUQUERQUE,NM,zip87123,M,N,40000,5.3,0,6600,0
M,ac701,MOHALL,ND,zip58761,S,Y,70000,2.5671675,3300,0,3300
F,ac810,PRUDENVILLE,MI,zip48651,S,N,10000,3.9,3100,0,0
M,ac202,WASHINGTON,DC,zip20549,S,N,80000,9.0,1370,0,0
M,ac302,NEW_CASTLE,DE,zip19721,S,N,100000,5.95,110,0,0
F,ac601,BOGUE_CHITTO,MS,zip39629,M,N,90000,5.0,0,12000,0
M,ac848,MIDLAND_PARK,NJ,zip7432,M,Y,70000,2.1885417,0,2000,1500
M,ac901,HARRIMAN,TN,zip37748,M,N,95000,0.0,0,0,0
F,ac715,ALMA,WI,zip54610,S,N,65000,5.575787999999998,700,0,0
F,ac405,WESTVILLE,OK,zip74965,S,N,25000,6.25,1000,0,0
F,ac626,IRVINE,CA,zip92620,M,N,80000,9.3,0,174,0
F,ac401,PRUDENCE_ISLAND,RI,zip2872,M,N,45000,0.0,0,0,0
M,ac720,PITKIN,CO,zip81241,M,Y,100000,4.63,0,0,0
M,ac401,HOPE,RI,zip2831,S,N,65000,0.0,0,0,0
M,ac302,HARTLY,DE,zip19953,S,Y,75000,5.95,110,0,110
F,ac603,PLAINFIELD,NH,zip3781,S,N,60000,0.0,0,0,0
F,ac913,BENTLEY,KS,zip67016,M,N,100000,6.45,0,4500,0
F,ac731,JASPER,TN,zip37347,M,Y,80000,0.0,0,0,0
M,ac229,CONYERS,GA,zip30012,S,N,50000,6.0,2700,0,0
F,ac251,LOWNDESBORO,AL,zip36752,S,N,95000,5.0,1500,0,0
F,ac334,STANTON,AL,zip36790,M,Y,55000,5.0,0,3000,300
M,ac413,STOW,MA,zip1775,S,Y,30000,5.3,3575,0,1000
F,ac787,MAYAGUEZ,PR,zip680,S,N,35000,0.0,0,0,0
M,ac603,HAMPTON,NH,zip3843,S,Y,65000,0.0,0,0,0
M,ac303,HASWELL,CO,zip81045,S,Y,50000,4.63,0,0,0
M,ac419,ISLE_SAINT_GEORGE,OH,zip43436,S,N,40000,1.8738205,1300,0,0
M,ac202,WASHINGTON,DC,zip20270,M,Y,80000,9.0,0,2740,1370
F,ac801,WASHINGTON,UT,zip84780,M,Y,75000,7.0,0,4950,2475
F,ac425,TACOMA,WA,zip98492,M,Y,20000,0.0,0,0,0
M,ac503,EUGENE,OR,zip97440,S,Y,90000,9.0,159,0,159
F,ac351,DRACUT,MA,zip1826,S,N,100000,5.3,3575,0,0
M,ac947,WHITE_PIGEON,MI,zip49099,M,Y,40000,3.9,0,6200,3100
M,ac360,ALMIRA,WA,zip99103,M,N,30000,0.0,0,0,0
F,ac413,TYRINGHAM,MA,zip1264,M,N,60000,5.3,0,7150,0
F,ac406,HELENA,MT,zip59623,M,N,30000,6.9,0,3800,0
M,ac202,WASHINGTON,DC,zip20212,M,N,40000,9.0,0,2740,0
F,ac812,JEFFERSONVILLE,IN,zip47133,M,Y,20000,3.4,0,2000,1000
F,ac701,RUSO,ND,zip58778,S,Y,5000,2.1,3300,0,3300
M,ac570,WILLIAMSPORT,PA,zip17703,M,N,40000,3.07,0,0,0
F,ac207,EAST_WILTON,ME,zip4234,M,N,5000,2.2135036,0,5700,0
M,ac720,MONTE_VISTA,CO,zip81144,S,N,65000,4.63,0,0,0
F,ac770,LAWRENCEVILLE,GA,zip30043,S,N,75000,6.0,2700,0,0
F,ac614,CROTON,OH,zip43013,S,N,95000,3.6995387,1300,0,0
F,ac219,LANESVILLE,IN,zip47136,M,N,100000,3.4,0,2000,0
M,ac907,RAMPART,AK,zip99767,S,Y,35000,0.0,0,0,0
M,ac434,ORLEAN,VA,zip20128,S,Y,50000,5.75,900,0,900
F,ac302,WILMINGTON,DE,zip19809,S,Y,90000,5.95,110,0,110
M,ac626,CAMPO_SECO,CA,zip95226,S,Y,10000,1.869,87,0,272
M,ac402,GILTNER,NE,zip68841,S,N,100000,6.84,103,0,0
F,ac702,LAS_VEGAS,NV,zip89126,M,Y,10000,0.0,0,0,0
M,ac973,SOUTH_HACKENSACK,NJ,zip7606,M,N,60000,2.0308332,0,2000,0
M,ac734,BURLINGTON,MI,zip49029,S,N,35000,3.9,3100,0,0
M,ac205,EUTAW,AL,zip35462,M,Y,25000,5.0,0,3000,300
M,ac757,BRUCETOWN,VA,zip22622,M,N,55000,5.75,0,1800,0
F,ac417,KNOX_CITY,MO,zip63446,S,N,85000,6.0,2100,0,0
F,ac402,TABLE_ROCK,NE,zip68447,M,N,100000,6.84,0,206,0
M,ac947,FILER_CITY,MI,zip49634,S,Y,25000,3.9,3100,0,3100
F,ac401,MANVILLE,RI,zip2838,S,N,35000,0.0,0,0,0
M,ac405,LEEDEY,OK,zip73654,M,Y,45000,6.25,0,2000,1000
M,ac907,FALSE_PASS,AK,zip99583,M,Y,45000,0.0,0,0,0
M,ac434,JAMAICA,VA,zip23079,S,N,25000,5.75,900,0,0
M,ac802,NORTHFIELD_FALLS,VT,zip5664,S,N,25000,3.6,3300,0,0
M,ac720,FORT_COLLINS,CO,zip80526,S,N,75000,4.63,0,0,0
M,ac603,SILVER_LAKE,NH,zip3875,S,Y,65000,0.0,0,0,0
F,ac989,MORENCI,MI,zip49256,M,Y,35000,3.9,0,6200,3100
M,ac878,PERKASIE,PA,zip18944,M,Y,35000,3.07,0,0,0
M,ac276,CHANTILLY,VA,zip20152,S,Y,20000,5.75,900,0,900
M,ac401,WARWICK,RI,zip2888,M,N,5000,0.0,0,0,0
F,ac907,ATQASUK,AK,zip99791,S,Y,80000,0.0,0,0,0
F,ac320,MINNEAPOLIS,MN,zip55480,S,N,65000,7.724066,3300,0,0
M,ac410,HUNT_VALLEY,MD,zip21031,M,N,70000,4.75,0,4800,0
F,ac802,LONDONDERRY,VT,zip5148,S,Y,25000,3.6,3300,0,3300
M,ac256,OZARK,AL,zip36361,S,N,100000,5.0,1500,0,0
M,ac847,LATHAM,IL,zip62543,S,N,5000,3.0,2000,0,0
M,ac208,KIMBERLY,ID,zip83341,S,Y,45000,7.8,3300,0,3300
F,ac787,ADJUNTAS,PR,zip601,M,Y,5000,0.0,0,0,0
M,ac971,JOHN_DAY,OR,zip97845,M,Y,30000,9.0,0,318,159
F,ac939,PATILLAS,PR,zip723,S,N,85000,0.0,0,0,0
M,ac925,BAKERSFIELD,CA,zip93304,M,Y,15000,3.0493855,0,174,272
F,ac419,HARVEYSBURG,OH,zip45032,S,N,35000,1.7078462,1300,0,0
M,ac443,FORT_GEORGE_G_MEADE,MD,zip20755,M,N,75000,4.75,0,4800,0
M,ac302,DOVER,DE,zip19905,M,N,25000,3.5636363,0,220,0
F,ac812,FORT_WAYNE,IN,zip46899,S,N,60000,3.4,1000,0,0
M,ac307,ELK_MOUNTAIN,WY,zip82324,S,N,90000,0.0,0,0,0
M,ac202,WASHINGTON,DC,zip20510,S,N,90000,9.0,1370,0,0
F,ac605,SPEARFISH,SD,zip57799,S,Y,55000,0.0,0,0,0
M,ac336,OCEAN_ISLE_BEACH,NC,zip28469,M,N,50000,6.7814684000000005,0,6600,0
M,ac406,CANYON_CREEK,MT,zip59633,S,Y,45000,6.9,1900,0,1900
F,ac781,HUNTINGTON,MA,zip1050,M,Y,90000,5.3,0,7150,1000
F,ac802,SAINT_ALBANS,VT,zip5478,M,Y,5000,3.6,0,6600,3300
F,ac860,UNIONVILLE,CT,zip6085,M,Y,20000,5.0,0,24500,0
F,ac304,HUNTINGTON,WV,zip25773,S,N,85000,6.5,2000,0,0
M,ac641,OELWEIN,IA,zip50662,S,N,95000,8.98,40,0,0
F,ac319,DES_MOINES,IA,zip50391,M,N,60000,8.98,0,80,0
M,ac509,SEKIU,WA,zip98381,S,Y,10000,0.0,0,0,0
F,ac308,BELVIDERE,NE,zip68315,M,Y,90000,6.84,0,206,103
M,ac208,FISH_HAVEN,ID,zip83287,M,Y,15000,5.529042,0,6600,3300
M,ac806,HOUSTON,TX,zip77068,S,N,80000,0.0,0,0,0
M,ac651,SAINT_MICHAEL,MN,zip55376,M,N,100000,7.85,0,6600,0
F,ac765,NOTRE_DAME,IN,zip46556,S,N,90000,3.4,1000,0,0
M,ac207,BELGRADE_LAKES,ME,zip4918,S,N,100000,8.5,2850,0,0
M,ac662,HARPERVILLE,MS,zip39080,M,Y,85000,5.0,0,12000,1500
F,ac360,HARRINGTON,WA,zip99134,S,Y,30000,0.0,0,0,0
M,ac719,STRATTON,CO,zip80836,M,Y,55000,4.63,0,0,0
M,ac713,FARWELL,TX,zip79325,M,Y,60000,0.0,0,0,0
M,ac720,DENVER,CO,zip80201,S,Y,30000,4.63,0,0,0
M,ac907,SHISHMAREF,AK,zip99772,S,Y,60000,0.0,0,0,0
F,ac505,CHAMA,NM,zip87520,S,N,40000,5.3,3300,0,0
M,ac939,SAN_JUAN,PR,zip924,S,Y,55000,0.0,0,0,0
F,ac330,DECATUR,OH,zip45115,S,Y,85000,3.3675900000000003,1300,0,1300
M,ac435,SALEM,UT,zip84653,S,Y,60000,7.0,2475,0,2475
F,ac701,STANTON,ND,zip58571,S,Y,30000,2.1034775000000003,3300,0,3300
F,ac207,MILFORD,ME,zip4461,S,N,20000,8.5,2850,0,0
F,ac989,DETROIT,MI,zip48223,M,N,55000,3.9,0,6200,0
F,ac716,ROCHESTER,NY,zip14649,S,N,25000,4.0984755,0,0,0
F,ac973,ELIZABETH,NJ,zip7202,S,Y,40000,1.7154167000000002,1000,0,1500
M,ac276,ORKNEY_SPRINGS,VA,zip22845,M,Y,10000,3.875,0,1800,900
F,ac920,TUNNEL_CITY,WI,zip54662,S,Y,95000,6.097042,700,0,400
F,ac816,BRANSON,MO,zip65616,S,Y,10000,6.0,2100,0,1200
M,ac806,OTTINE,TX,zip78658,M,N,70000,0.0,0,0,0
M,ac479,SPRINGDALE,AR,zip72764,M,N,20000,4.9682083,0,40,0
F,ac360,BAY_CENTER,WA,zip98527,S,N,80000,0.0,0,0,0
M,ac864,ANDREWS,SC,zip29510,M,Y,20000,7.0,0,6600,3300
F,ac330,BRYAN,OH,zip43506,S,N,80000,3.2016153,1300,0,0
F,ac402,LINCOLN,NE,zip68523,S,N,35000,6.84,103,0,0
M,ac907,UNALAKLEET,AK,zip99684,S,Y,30000,0.0,0,0,0
M,ac276,SOMERVILLE,VA,zip22739,M,Y,10000,3.875,0,1800,900
F,ac956,HARROLD,TX,zip76364,M,Y,40000,0.0,0,0,0
M,ac859,ATHOL,KY,zip41307,S,N,95000,6.0,20,0,0
M,ac979,BAGWELL,TX,zip75412,M,N,60000,0.0,0,0,0
M,ac605,MELLETTE,SD,zip57461,M,N,20000,0.0,0,0,0
F,ac661,JACUMBA,CA,zip91934,S,N,40000,8.951314,87,0,0
M,ac919,GERMANTON,NC,zip27019,M,N,35000,6.466783,0,6600,0
F,ac228,COLUMBUS,MS,zip39702,M,Y,25000,5.0,0,12000,1500
F,ac609,NEWARK,NJ,zip7103,M,Y,45000,1.7942707999999998,0,2000,1500
M,ac720,FORT_LYON,CO,zip81038,M,N,30000,4.63,0,0,0
M,ac907,SEWARD,AK,zip99664,S,N,45000,0.0,0,0,0
F,ac337,URANIA,LA,zip71480,M,Y,40000,6.0,0,9000,1000
M,ac405,ELMORE_CITY,OK,zip73433,M,Y,95000,6.25,0,2000,1000
F,ac203,WEST_SUFFIELD,CT,zip6093,M,N,15000,5.0,0,24500,0
F,ac704,NAGS_HEAD,NC,zip27959,S,Y,75000,7.305944,3300,0,3300
F,ac802,SHELDON,VT,zip5483,M,Y,50000,3.9998987,0,6600,3300
F,ac301,LAUREL,MD,zip20725,S,N,55000,4.75,2400,0,0
M,ac304,MOUNT_GAY,WV,zip25637,S,Y,80000,6.5,2000,0,2000
F,ac479,PLEASANT_GROVE,AR,zip72567,S,N,10000,2.5778654,20,0,0
F,ac651,DUNDAS,MN,zip55019,M,N,80000,7.85,0,6600,0
M,ac406,RAYMOND,MT,zip59256,M,Y,35000,6.9,0,3800,1900
F,ac704,FAIRVIEW,NC,zip28730,M,N,75000,7.305944,0,6600,0
M,ac330,FEESBURG,OH,zip45119,S,N,50000,2.2057693,1300,0,0
M,ac480,RED_ROCK,AZ,zip85145,M,Y,70000,3.8,0,4200,2300
F,ac307,EVANSVILLE,WY,zip82636,S,N,50000,0.0,0,0,0
M,ac580,BARTLESVILLE,OK,zip74005,M,Y,50000,6.25,0,2000,1000
M,ac701,TRENTON,ND,zip58853,M,Y,25000,2.1,0,6600,3300
F,ac203,ESSEX,CT,zip6426,M,Y,55000,5.0,0,24500,0
F,ac712,DAVENPORT,IA,zip52809,M,N,40000,6.339211,0,80,0
M,ac787,SAN_JUAN,PR,zip940,S,N,95000,0.0,0,0,0
M,ac203,RIDGEFIELD,CT,zip6879,S,N,55000,5.0,12750,0,0
M,ac860,IVORYTON,CT,zip6442,M,Y,45000,5.0,0,24500,0
F,ac857,WATERTOWN,MA,zip2477,S,N,55000,5.3,3575,0,0
F,ac973,LAMBERTVILLE,NJ,zip8530,S,Y,70000,2.1885417,1000,0,1500
F,ac336,BAYBORO,NC,zip28515,S,Y,50000,6.7814684000000005,3300,0,3300
M,ac605,NEWELL,SD,zip57760,S,Y,15000,0.0,0,0,0
M,ac802,NORTH_BENNINGTON,VT,zip5257,M,Y,35000,3.7014668,0,6600,3300
F,ac609,PENNS_GROVE,NJ,zip8069,S,Y,70000,2.1885417,1000,0,1500
F,ac808,WAIKOLOA,HI,zip96738,S,Y,30000,6.447368,1040,0,1040
F,ac315,HADLEY,NY,zip12835,S,Y,100000,4.5329266,0,0,1000
M,ac716,BUFFALO,NY,zip14269,M,Y,65000,4.330183,0,0,1000
M,ac408,SAINT_HELENA,CA,zip94574,S,N,45000,9.3,87,0,0
M,ac304,WORTHINGTON,WV,zip26591,S,Y,65000,6.5,2000,0,2000
F,ac307,HARTVILLE,WY,zip82215,S,N,85000,0.0,0,0,0
M,ac928,TUCSON,AZ,zip85750,S,N,45000,3.4125,2100,0,0
F,ac724,STROUDSBURG,PA,zip18360,S,Y,80000,3.07,0,0,0
M,ac312,CROPSEY,IL,zip61731,S,Y,95000,3.0,2000,0,2000
F,ac678,MARIETTA,GA,zip30066,S,N,5000,4.4,2700,0,0
F,ac720,PALMER_LAKE,CO,zip80133,M,Y,65000,4.63,0,0,0
F,ac505,MELROSE,NM,zip88124,M,N,100000,5.3,0,6600,0
F,ac505,ELEPHANT_BUTTE,NM,zip87935,S,Y,70000,5.3,3300,0,3300
F,ac239,CRESCENT_CITY,FL,zip32112,S,N,45000,0.0,0,0,0
F,ac870,PETTIGREW,AR,zip72752,M,N,5000,1.3826938999999998,0,40,0
F,ac253,HOOPER,WA,zip99333,S,Y,35000,0.0,0,0,0
M,ac505,NAVAJO_DAM,NM,zip87419,M,Y,50000,5.3,0,6600,3300
F,ac561,MIAMI,FL,zip33184,S,Y,75000,0.0,0,0,0
M,ac757,JENKINS_BRIDGE,VA,zip23399,S,N,5000,2.5357144,900,0,0
M,ac971,OCEANSIDE,OR,zip97134,S,N,75000,9.0,159,0,0
F,ac401,WAKEFIELD,RI,zip2880,S,Y,25000,0.0,0,0,0
F,ac952,LEWISTON,MN,zip55952,M,N,95000,7.85,0,6600,0
M,ac520,WILLCOX,AZ,zip85644,S,N,5000,2.87,2100,0,0
M,ac480,COOLIDGE,AZ,zip85128,M,N,80000,3.955,0,4200,0
M,ac307,LYMAN,WY,zip82937,M,Y,95000,0.0,0,0,0
M,ac334,PEROTE,AL,zip36061,M,Y,90000,5.0,0,3000,300
F,ac720,BRANSON,CO,zip81027,M,Y,45000,4.63,0,0,0
M,ac208,CATALDO,ID,zip83810,S,Y,100000,7.8,3300,0,3300
M,ac939,VEGA_ALTA,PR,zip692,M,N,40000,0.0,0,0,0
M,ac224,HINCKLEY,IL,zip60520,M,Y,80000,3.0,0,4000,2000
F,ac615,LUTTS,TN,zip38471,S,Y,85000,0.0,0,0,0
M,ac802,CABOT,VT,zip5647,S,N,40000,3.800944,3300,0,0
M,ac607,GENOA,NY,zip13071,M,Y,95000,4.5039635,0,0,1000
M,ac505,MILNESAND,NM,zip88125,M,Y,35000,5.3,0,6600,3300
M,ac910,COLLETTSVILLE,NC,zip28611,S,N,25000,6.2569930000000005,3300,0,0
F,ac662,GULFPORT,MS,zip39507,M,N,10000,5.0,0,12000,0
M,ac207,PORTER,ME,zip4068,M,N,90000,8.5,0,5700,0
M,ac602,CAVE_CREEK,AZ,zip85327,M,N,65000,3.7224998,0,4200,0
M,ac580,GRANITE,OK,zip73547,M,Y,100000,6.25,0,2000,1000
M,ac317,BROOKVILLE,IN,zip47012,M,N,70000,3.4,0,2000,0
F,ac931,MACON,TN,zip38048,M,Y,70000,0.0,0,0,0
F,ac304,REEDY,WV,zip25270,S,N,30000,4.4,2000,0,0
F,ac910,DALLAS,NC,zip28034,S,N,60000,6.991258599999999,3300,0,0
F,ac318,VENICE,LA,zip70091,S,Y,65000,6.0,4500,0,1000
F,ac202,WASHINGTON,DC,zip20006,S,Y,95000,9.0,1370,0,1370
F,ac302,SELBYVILLE,DE,zip19975,S,N,40000,4.586364,110,0,0
M,ac401,PROVIDENCE,RI,zip2912,M,N,90000,0.0,0,0,0
F,ac319,PEOSTA,IA,zip52068,M,N,5000,0.935984,0,80,0
F,ac401,EXETER,RI,zip2822,S,Y,70000,0.0,0,0,0
F,ac860,FARMINGTON,CT,zip6030,M,N,40000,5.0,0,24500,0
F,ac907,KWETHLUK,AK,zip99621,S,N,20000,0.0,0,0,0
M,ac406,EDGAR,MT,zip59026,M,Y,5000,2.3732758,0,3800,1900
M,ac703,OAKWOOD,VA,zip24631,M,N,50000,5.75,0,1800,0
M,ac563,SAC_CITY,IA,zip50583,M,Y,45000,7.111101,0,80,40
M,ac605,ELKTON,SD,zip57026,M,Y,90000,0.0,0,0,0
F,ac857,LYNN,MA,zip1901,S,Y,10000,5.3,3575,0,1000
F,ac228,JACKSON,MS,zip39286,M,Y,70000,5.0,0,12000,1500
M,ac706,LUTHERSVILLE,GA,zip30251,S,N,70000,6.0,2700,0,0
M,ac308,SUMNER,NE,zip68878,S,N,75000,6.84,103,0,0
M,ac260,GREENSBORO,IN,zip47344,M,Y,80000,3.4,0,2000,1000
F,ac501,HARTFORD,AR,zip72938,M,N,5000,1.3826938999999998,0,40,0
M,ac608,AUBURNDALE,WI,zip54412,M,Y,25000,4.880782,0,1400,400
M,ac407,JACKSONVILLE,FL,zip32237,M,N,85000,0.0,0,0,0
F,ac304,WANA,WV,zip26590,S,Y,20000,3.7,2000,0,2000
F,ac435,MEADOW,UT,zip84644,M,Y,5000,7.0,0,4950,2475
M,ac406,MONARCH,MT,zip59463,M,Y,15000,6.9,0,3800,1900
F,ac425,WILSON_CREEK,WA,zip98860,S,Y,60000,0.0,0,0,0
F,ac254,CHARLOTTE,TX,zip78011,S,Y,25000,0.0,0,0,0
F,ac757,LEESBURG,VA,zip20177,M,N,55000,5.75,0,1800,0
F,ac401,PROVIDENCE,RI,zip2901,M,Y,20000,0.0,0,0,0
M,ac308,BURWELL,NE,zip68823,M,N,60000,6.84,0,206,0
M,ac928,HACKBERRY,AZ,zip86411,S,N,85000,4.0325,2100,0,0
M,ac307,GRANITE_CANON,WY,zip82059,M,Y,55000,0.0,0,0,0
M,ac606,HUEYSVILLE,KY,zip41640,S,Y,25000,3.2222223,20,0,20
F,ac251,SPRINGVILLE,AL,zip35146,M,N,45000,5.0,0,3000,0
M,ac802,NORTH_CLARENDON,VT,zip5759,M,Y,55000,4.099376,0,6600,3300
F,ac515,CEDAR_RAPIDS,IA,zip52498,S,N,100000,8.98,40,0,0
F,ac253,ALBION,WA,zip99102,M,N,15000,0.0,0,0,0
M,ac901,MEMPHIS,TN,zip38167,M,Y,60000,0.0,0,0,0
F,ac860,ASHFORD,CT,zip6278,M,Y,95000,5.0,0,24500,0
F,ac775,LAS_VEGAS,NV,zip89145,S,N,15000,0.0,0,0,0
F,ac260,BLOOMINGTON,IN,zip47403,S,Y,90000,3.4,1000,0,1000
F,ac802,EAST_BURKE,VT,zip5832,S,N,35000,3.7014668,3300,0,0
M,ac202,WASHINGTON,DC,zip20319,M,Y,95000,9.0,0,2740,1370
F,ac808,HONOLULU,HI,zip96844,M,Y,90000,8.25,0,2080,1040
F,ac423,ANTIOCH,TN,zip37013,M,Y,80000,0.0,0,0,0
M,ac308,PLEASANTON,NE,zip68866,M,N,85000,6.84,0,206,0
F,ac225,BATON_ROUGE,LA,zip70873,M,N,30000,6.0,0,9000,0
F,ac808,KANEOHE,HI,zip96744,S,N,65000,8.25,1040,0,0
M,ac662,HOLLANDALE,MS,zip38748,M,N,30000,5.0,0,12000,0
F,ac908,DEAL,NJ,zip7723,M,N,15000,1.4,0,2000,0
M,ac253,MARCUS,WA,zip99151,M,N,40000,0.0,0,0,0
M,ac704,BAILEY,NC,zip27807,S,N,65000,7.0961537,3300,0,0
M,ac808,FORT_SHAFTER,HI,zip96858,S,Y,20000,4.644737,1040,0,1040
M,ac769,PHILADELPHIA,MS,zip39350,M,Y,40000,5.0,0,12000,1500
M,ac606,ALPHA,KY,zip42603,M,Y,30000,3.5,0,40,20
F,ac775,LAS_VEGAS,NV,zip89156,M,N,60000,0.0,0,0,0
M,ac208,HAZELTON,ID,zip83335,S,Y,95000,7.8,3300,0,3300
F,ac303,HARTSEL,CO,zip80449,S,N,15000,4.63,0,0,0
M,ac947,ATLANTIC_MINE,MI,zip49905,M,N,95000,3.9,0,6200,0
F,ac520,PINE,AZ,zip85544,S,N,10000,2.87,2100,0,0
M,ac307,SHAWNEE,WY,zip82229,M,N,10000,0.0,0,0,0
F,ac920,KELLNERSVILLE,WI,zip54215,M,Y,35000,5.0545335,0,1400,400
M,ac848,BELMAR,NJ,zip7715,S,Y,70000,2.1885417,1000,0,1500
F,ac864,BEECH_ISLAND,SC,zip29842,M,N,55000,7.0,0,6600,0
M,ac574,JASONVILLE,IN,zip47438,S,Y,90000,3.4,1000,0,1000
F,ac480,POLACCA,AZ,zip86042,S,Y,100000,4.265,2100,0,2300
F,ac848,ROSELLE,NJ,zip7203,M,N,80000,2.34625,0,2000,0
F,ac231,BLOOMFIELD_HILLS,MI,zip48302,M,N,60000,3.9,0,6200,0
M,ac757,RICHARDSVILLE,VA,zip22736,S,N,10000,3.875,900,0,0
M,ac304,GLADY,WV,zip26268,M,N,55000,6.1499996,0,4000,0
F,ac217,OAKLAND,IL,zip61943,M,N,75000,3.0,0,4000,0
M,ac504,SULPHUR,LA,zip70664,M,Y,10000,2.0,0,9000,1000
M,ac617,MONROE_BRIDGE,MA,zip1350,S,N,5000,5.3,3575,0,0
F,ac202,WASHINGTON,DC,zip20392,S,Y,50000,9.0,1370,0,1370
F,ac757,YORKTOWN,VA,zip23693,S,N,55000,5.75,900,0,0
F,ac701,MANVEL,ND,zip58256,M,Y,65000,2.5092063,0,6600,3300
F,ac520,SAHUARITA,AZ,zip85629,S,Y,55000,3.5674999,2100,0,2300
M,ac402,MANLEY,NE,zip68403,S,Y,85000,6.84,103,0,103
M,ac731,CHRISTIANA,TN,zip37037,M,N,25000,0.0,0,0,0
F,ac504,MORA,LA,zip71455,S,Y,25000,6.0,4500,0,1000
M,ac727,LANARK_VILLAGE,FL,zip32323,S,Y,90000,0.0,0,0,0
F,ac207,DRYDEN,ME,zip4225,S,Y,50000,8.5,2850,0,2850
M,ac720,RICO,CO,zip81332,S,N,90000,4.63,0,0,0
M,ac307,ALVA,WY,zip82711,S,N,5000,0.0,0,0,0
